time,loc,eci,source
2055,MAR,,SSP2
2055,MAR,0.4374421443719173,SSP2
2060,MAR,,SSP2
2060,MAR,0.4471594824527934,SSP2
2065,MAR,,SSP2
2065,MAR,0.4457942252352577,SSP2
2070,MAR,,SSP2
2070,MAR,0.4539407923167083,SSP2
2075,MAR,,SSP2
2075,MAR,0.4565858974764942,SSP2
2080,MAR,,SSP2
2080,MAR,0.4404987450297191,SSP2
2085,MAR,,SSP2
2085,MAR,0.46213730439801,SSP2
2090,MAR,,SSP2
2090,MAR,0.4826963537103608,SSP2
2095,MAR,,SSP2
2095,MAR,0.4681752655532312,SSP2
2100,MAR,,SSP2
2100,MAR,0.5110399674506376,SSP2
2012,MDA,0.1329644784723164,BACI
2012,MDA,,BACI
2013,MDA,0.1174149865462122,BACI
2013,MDA,,BACI
2014,MDA,-0.0266310525007289,BACI
2014,MDA,,BACI
2015,MDA,0.3545461047349026,BACI
2015,MDA,,BACI
2016,MDA,0.3472954020650406,BACI
2016,MDA,,BACI
2017,MDA,0.3462706148701724,BACI
2017,MDA,,BACI
2018,MDA,0.2011250514462995,BACI
2018,MDA,,BACI
2019,MDA,0.3621902043044178,BACI
2019,MDA,,BACI
2020,MDA,0.1920639038846857,BACI
2020,MDA,,BACI
2021,MDA,0.2415380813356407,BACI
2021,MDA,,BACI
2022,MDA,0.2673825692862654,BACI
2022,MDA,,BACI
2023,MDA,0.2000366328894112,BACI
2023,MDA,,BACI
2024,MDA,0.1963537674912096,BACI
2024,MDA,,BACI
2025,MDA,-0.4676092588402597,SSP2
2025,MDA,,SSP2
2030,MDA,-0.4516745810331008,SSP2
2030,MDA,,SSP2
2035,MDA,-0.5329008308989839,SSP2
2035,MDA,,SSP2
2040,MDA,-0.5230573837114499,SSP2
2040,MDA,,SSP2
2045,MDA,-0.584651186888675,SSP2
2045,MDA,,SSP2
2050,MDA,-0.5842169131703202,SSP2
2050,MDA,,SSP2
2055,MDA,-0.5929831475558576,SSP2
2055,MDA,,SSP2
2060,MDA,-0.549423483902414,SSP2
2060,MDA,,SSP2
2065,MDA,-0.5612364045611112,SSP2
2065,MDA,,SSP2
2070,MDA,-0.1427301868445881,SSP2
2070,MDA,,SSP2
2075,MDA,-0.1329192856383137,SSP2
2075,MDA,,SSP2
2080,MDA,-0.0923585058478456,SSP2
2080,MDA,,SSP2
2085,MDA,-0.1344699773300227,SSP2
2085,MDA,,SSP2
2090,MDA,-0.1991475022232016,SSP2
2090,MDA,,SSP2
2095,MDA,-0.2362933419992164,SSP2
2095,MDA,,SSP2
2100,MDA,-0.2762021273449511,SSP2
2100,MDA,,SSP2
2012,MDG,-0.1085619265014035,BACI
2012,MDG,,BACI
2013,MDG,-0.1275057475948504,BACI
2013,MDG,,BACI
2014,MDG,-0.1543613723162305,BACI
2014,MDG,,BACI
2015,MDG,-0.2502802265994631,BACI
2015,MDG,,BACI
2016,MDG,-0.2955718866431309,BACI
2016,MDG,,BACI
2017,MDG,-0.1942683170266011,BACI
2017,MDG,,BACI
2018,MDG,-0.3650235336840491,BACI
2018,MDG,,BACI
2019,MDG,-0.1067506681376956,BACI
2019,MDG,,BACI
2020,MDG,-0.2116572359728837,BACI
2020,MDG,,BACI
2021,MDG,-0.4400667104060636,BACI
2021,MDG,,BACI
2022,MDG,-0.2392497548778291,BACI
2022,MDG,,BACI
2023,MDG,-0.11038970086227,BACI
2023,MDG,,BACI
2024,MDG,-0.2335809343442959,BACI
2024,MDG,,BACI
2025,MDG,-0.4439872083630514,SSP2
2025,MDG,,SSP2
2030,MDG,-0.4526813669518249,SSP2
2030,MDG,,SSP2
2035,MDG,-0.4666463304065563,SSP2
2035,MDG,,SSP2
2040,MDG,-0.4922347993225356,SSP2
2040,MDG,,SSP2
2045,MDG,-0.5075538225209232,SSP2
2045,MDG,,SSP2
2050,MDG,-0.4953455330427234,SSP2
2050,MDG,,SSP2
2055,MDG,-0.5567039872994896,SSP2
2055,MDG,,SSP2
2060,MDG,-0.5526341562971674,SSP2
2060,MDG,,SSP2
2065,MDG,-0.532601023582961,SSP2
2065,MDG,,SSP2
2070,MDG,-0.4372469293544365,SSP2
2070,MDG,,SSP2
2075,MDG,-0.5051980945694727,SSP2
2075,MDG,,SSP2
2080,MDG,-0.4951734321984352,SSP2
2080,MDG,,SSP2
2085,MDG,-0.5488227668960244,SSP2
2085,MDG,,SSP2
2090,MDG,-0.5348744882005397,SSP2
2090,MDG,,SSP2
2095,MDG,-0.5507828207236684,SSP2
2095,MDG,,SSP2
2100,MDG,-0.554856121893341,SSP2
2100,MDG,,SSP2
2012,MDV,-1.2277591093819975,BACI
2012,MDV,,BACI
2013,MDV,-1.209536219215358,BACI
2013,MDV,,BACI
2014,MDV,-1.3347893316546284,BACI
2014,MDV,,BACI
2015,MDV,-1.2547456420565504,BACI
2015,MDV,,BACI
2016,MDV,-1.3853649569360162,BACI
2016,MDV,,BACI
2017,MDV,-1.2216585244064244,BACI
2017,MDV,,BACI
2018,MDV,-1.4416406890810314,BACI
2018,MDV,,BACI
2019,MDV,-1.138000777866946,BACI
2019,MDV,,BACI
2020,MDV,-0.9330642875732252,BACI
2020,MDV,,BACI
2021,MDV,-1.0194621216577822,BACI
2021,MDV,,BACI
2022,MDV,-0.954645783604254,BACI
2022,MDV,,BACI
2023,MDV,-1.124569681244163,BACI
2023,MDV,,BACI
2024,MDV,-1.0326487392742223,BACI
2024,MDV,,BACI
2025,MDV,-1.2502406029199775,SSP2
2025,MDV,,SSP2
2030,MDV,-1.2734695799794251,SSP2
2030,MDV,,SSP2
2035,MDV,-1.3215284521758948,SSP2
2035,MDV,,SSP2
2040,MDV,-1.349916665342522,SSP2
2040,MDV,,SSP2
2045,MDV,-1.3754683237573633,SSP2
2045,MDV,,SSP2
2050,MDV,-1.3257748641057832,SSP2
2050,MDV,,SSP2
2055,MDV,-1.386394071725319,SSP2
2055,MDV,,SSP2
2060,MDV,-1.4205420406450078,SSP2
2060,MDV,,SSP2
2065,MDV,-1.3978194362742615,SSP2
2065,MDV,,SSP2
2070,MDV,-1.4705498055190125,SSP2
2070,MDV,,SSP2
2075,MDV,-1.3952279998289934,SSP2
2075,MDV,,SSP2
2080,MDV,-1.425779888436341,SSP2
2080,MDV,,SSP2
2085,MDV,-1.4394735544656243,SSP2
2085,MDV,,SSP2
2090,MDV,-1.4366283628652503,SSP2
2090,MDV,,SSP2
2095,MDV,-1.3934160384919438,SSP2
2095,MDV,,SSP2
2100,MDV,-1.3334959146595151,SSP2
2100,MDV,,SSP2
2012,MEX,,BACI
2012,MEX,1.2854278934386705,BACI
2013,MEX,,BACI
2013,MEX,1.3943328945991165,BACI
2014,MEX,,BACI
2014,MEX,1.17374046571546,BACI
2015,MEX,,BACI
2015,MEX,1.240953452499716,BACI
2016,MEX,,BACI
2016,MEX,1.2016830531374436,BACI
2017,MEX,,BACI
2017,MEX,1.1721136935803969,BACI
2018,MEX,,BACI
2018,MEX,1.230178670204905,BACI
2019,MEX,1.3451891276694947,BACI
2019,MEX,,BACI
2020,MEX,1.321252576907232,BACI
2020,MEX,,BACI
2021,MEX,,BACI
2021,MEX,1.2313231961883344,BACI
2022,MEX,,BACI
2022,MEX,1.218115029331881,BACI
2023,MEX,,BACI
2023,MEX,1.371542797286657,BACI
2024,MEX,,BACI
2024,MEX,1.2653748411236294,BACI
2025,MEX,,SSP2
2025,MEX,1.0108602829941196,SSP2
2030,MEX,,SSP2
2030,MEX,0.9636498087829204,SSP2
2035,MEX,,SSP2
2035,MEX,1.0124379672914492,SSP2
2040,MEX,,SSP2
2040,MEX,1.2276511900903702,SSP2
2045,MEX,,SSP2
2045,MEX,1.2874073894781295,SSP2
2050,MEX,,SSP2
2050,MEX,1.2958892062118448,SSP2
2055,MEX,,SSP2
2055,MEX,1.2368773430115712,SSP2
2060,MEX,,SSP2
2060,MEX,1.1633422130488569,SSP2
2065,MEX,,SSP2
2065,MEX,1.1272674572712678,SSP2
2070,MEX,,SSP2
2070,MEX,1.0934669863846411,SSP2
2075,MEX,,SSP2
2075,MEX,1.1135666589955633,SSP2
2080,MEX,,SSP2
2080,MEX,1.1196812318749616,SSP2
2085,MEX,,SSP2
2085,MEX,1.073322755537988,SSP2
2090,MEX,,SSP2
2090,MEX,1.0676390302733054,SSP2
2095,MEX,,SSP2
2095,MEX,1.069240648638088,SSP2
2100,MEX,,SSP2
2100,MEX,1.0693285806054451,SSP2
2012,MHL,-1.6571640957918992,BACI
2012,MHL,,BACI
2013,MHL,-1.4574152829298614,BACI
2013,MHL,,BACI
2014,MHL,-0.9073022770509908,BACI
2014,MHL,,BACI
2015,MHL,-1.0944184292315746,BACI
2015,MHL,,BACI
2016,MHL,-1.3611081111771068,BACI
2016,MHL,,BACI
2017,MHL,-0.9904697798720856,BACI
2017,MHL,,BACI
2018,MHL,-1.1220126674685893,BACI
2018,MHL,,BACI
2019,MHL,-1.0455037396926992,BACI
2019,MHL,,BACI
2020,MHL,-0.643903473153645,BACI
2020,MHL,,BACI
2021,MHL,-0.932097804368469,BACI
2021,MHL,,BACI
2022,MHL,-0.5759451710769118,BACI
2022,MHL,,BACI
2023,MHL,-0.7673836093800236,BACI
2023,MHL,,BACI
2024,MHL,-0.83616755575464,BACI
2024,MHL,,BACI
2012,MKD,0.5334674142134171,BACI
2012,MKD,,BACI
2013,MKD,0.5267679492421249,BACI
2013,MKD,,BACI
2014,MKD,,BACI
2014,MKD,0.512138209382646,BACI
2015,MKD,0.4252521243641772,BACI
2015,MKD,,BACI
2016,MKD,0.3194407780388589,BACI
2016,MKD,,BACI
2017,MKD,0.2663957944832539,BACI
2017,MKD,,BACI
2018,MKD,0.3082247920264575,BACI
2018,MKD,,BACI
2019,MKD,0.2651531195400513,BACI
2019,MKD,,BACI
2020,MKD,0.3467501364950276,BACI
2020,MKD,,BACI
2021,MKD,0.3174221095269758,BACI
2021,MKD,,BACI
2022,MKD,0.0519708965676585,BACI
2022,MKD,,BACI
2023,MKD,0.2723767710425844,BACI
2023,MKD,,BACI
2024,MKD,0.334150669583079,BACI
2024,MKD,,BACI
2025,MKD,-0.0793560654133139,SSP2
2025,MKD,,SSP2
2030,MKD,-0.0942350137825453,SSP2
2030,MKD,,SSP2
2035,MKD,-0.0948892236440782,SSP2
2035,MKD,,SSP2
2040,MKD,-0.1217964827657713,SSP2
2040,MKD,,SSP2
2045,MKD,-0.1355915185966278,SSP2
2045,MKD,,SSP2
2050,MKD,-0.1486980892588688,SSP2
2050,MKD,,SSP2
2055,MKD,-0.0976982605749619,SSP2
2055,MKD,,SSP2
2060,MKD,-0.1079141450508741,SSP2
2060,MKD,,SSP2
2065,MKD,-0.3001573378800978,SSP2
2065,MKD,,SSP2
2070,MKD,-0.2540499013013502,SSP2
2070,MKD,,SSP2
2075,MKD,-0.2602943751472493,SSP2
2075,MKD,,SSP2
2080,MKD,-0.2744817133554784,SSP2
2080,MKD,,SSP2
2085,MKD,-0.2634164995707873,SSP2
2085,MKD,,SSP2
2090,MKD,-0.229918022694427,SSP2
2090,MKD,,SSP2
2095,MKD,-0.2806448812890001,SSP2
2095,MKD,,SSP2
2100,MKD,-0.2905165856774478,SSP2
2100,MKD,,SSP2
2012,MLI,-0.854727940443917,BACI
2012,MLI,,BACI
2013,MLI,-0.7482590113838916,BACI
2013,MLI,,BACI
2014,MLI,-0.6595329636684363,BACI
2014,MLI,,BACI
2015,MLI,-0.6380756101991617,BACI
2015,MLI,,BACI
2016,MLI,-0.222977412966112,BACI
2016,MLI,,BACI
2017,MLI,-0.0179894355109832,BACI
2017,MLI,,BACI
2018,MLI,-0.225324341612601,BACI
2018,MLI,,BACI
2019,MLI,0.0474524492659953,BACI
2019,MLI,,BACI
2020,MLI,-0.0947983908206576,BACI
2020,MLI,,BACI
2021,MLI,-0.2049946540889532,BACI
2021,MLI,,BACI
2022,MLI,-0.2301413103944753,BACI
2022,MLI,,BACI
2023,MLI,-0.2093927877156656,BACI
2023,MLI,,BACI
2024,MLI,-0.3009326381192225,BACI
2024,MLI,,BACI
2025,MLI,-0.95268999976087,SSP2
2025,MLI,,SSP2
2030,MLI,-0.932751445533356,SSP2
2030,MLI,,SSP2
2035,MLI,-0.9534437060086224,SSP2
2035,MLI,,SSP2
2040,MLI,-1.0440468294454956,SSP2
2040,MLI,,SSP2
2045,MLI,-0.9935603907665626,SSP2
2045,MLI,,SSP2
2050,MLI,-0.9871075723791468,SSP2
2050,MLI,,SSP2
2055,MLI,-0.9648438193104945,SSP2
2055,MLI,,SSP2
2060,MLI,-0.982054404123719,SSP2
2060,MLI,,SSP2
2065,MLI,-0.9694870209490952,SSP2
2065,MLI,,SSP2
2070,MLI,-1.0607231612949697,SSP2
2070,MLI,,SSP2
2075,MLI,-1.120899047493245,SSP2
2075,MLI,,SSP2
2080,MLI,-1.1280030602362874,SSP2
2080,MLI,,SSP2
2085,MLI,-1.153041173522704,SSP2
2085,MLI,,SSP2
2090,MLI,-1.1365996457384229,SSP2
2090,MLI,,SSP2
2095,MLI,-1.1406922245645554,SSP2
2095,MLI,,SSP2
2100,MLI,-1.054083272073422,SSP2
2100,MLI,,SSP2
2012,MLT,0.375910187899676,BACI
2012,MLT,,BACI
2013,MLT,0.3141845331856923,BACI
2013,MLT,,BACI
2014,MLT,0.1939267257152467,BACI
2014,MLT,,BACI
2015,MLT,0.1766726687420758,BACI
2015,MLT,,BACI
2016,MLT,0.0397420379003969,BACI
2016,MLT,,BACI
2017,MLT,0.2375066005127569,BACI
2017,MLT,,BACI
2018,MLT,-0.0281476081983961,BACI
2018,MLT,,BACI
2019,MLT,0.3161747156205399,BACI
2019,MLT,,BACI
2020,MLT,0.2387111948955758,BACI
2020,MLT,,BACI
2021,MLT,,BACI
2021,MLT,0.2604622899827869,BACI
2022,MLT,0.0291059919381009,BACI
2022,MLT,,BACI
2023,MLT,0.023059994009728,BACI
2023,MLT,,BACI
2024,MLT,0.276520166385892,BACI
2024,MLT,,BACI
2025,MLT,-0.044264050999738,SSP2
2025,MLT,,SSP2
2030,MLT,0.0662121286238411,SSP2
2030,MLT,,SSP2
2035,MLT,0.2253028441056896,SSP2
2035,MLT,,SSP2
2040,MLT,0.1558801399804051,SSP2
2040,MLT,,SSP2
2045,MLT,0.1698548334198816,SSP2
2045,MLT,,SSP2
2050,MLT,0.2396633870213912,SSP2
2050,MLT,,SSP2
2055,MLT,0.2577169427443893,SSP2
2055,MLT,,SSP2
2060,MLT,0.2565726051658198,SSP2
2060,MLT,,SSP2
2065,MLT,0.3516753497004869,SSP2
2065,MLT,,SSP2
2070,MLT,0.4487090418241349,SSP2
2070,MLT,,SSP2
2075,MLT,0.5302287165413854,SSP2
2075,MLT,,SSP2
2080,MLT,0.7159631233871147,SSP2
2080,MLT,,SSP2
2085,MLT,0.6698395402254016,SSP2
2085,MLT,,SSP2
2090,MLT,0.567502611427276,SSP2
2090,MLT,,SSP2
2095,MLT,0.6347016267526489,SSP2
2095,MLT,,SSP2
2100,MLT,0.6073810084278349,SSP2
2100,MLT,,SSP2
2012,MMR,-0.1959804059103159,BACI
2012,MMR,,BACI
2013,MMR,-0.0424994364119406,BACI
2013,MMR,,BACI
2014,MMR,-0.2570650211408261,BACI
2014,MMR,,BACI
2015,MMR,0.0351690134882889,BACI
2015,MMR,,BACI
2016,MMR,0.0478581249807844,BACI
2016,MMR,,BACI
2017,MMR,0.2804734845213624,BACI
2017,MMR,,BACI
2018,MMR,0.3747207355309132,BACI
2018,MMR,,BACI
2019,MMR,0.151194521440304,BACI
2019,MMR,,BACI
2020,MMR,0.228042517994063,BACI
2020,MMR,,BACI
2021,MMR,0.2978500385288945,BACI
2021,MMR,,BACI
2022,MMR,0.2611056921904731,BACI
2022,MMR,,BACI
2023,MMR,0.4317545202834181,BACI
2023,MMR,,BACI
2024,MMR,0.2544160801015241,BACI
2024,MMR,,BACI
2025,MMR,-0.199141107467256,SSP2
2025,MMR,,SSP2
2030,MMR,-0.1530147227580108,SSP2
2030,MMR,,SSP2
2035,MMR,-0.146216805067569,SSP2
2035,MMR,,SSP2
2040,MMR,-0.2065496875280967,SSP2
2040,MMR,,SSP2
2045,MMR,-0.2209296393817479,SSP2
2045,MMR,,SSP2
2050,MMR,-0.1917289765705258,SSP2
2050,MMR,,SSP2
2055,MMR,-0.089336882857494,SSP2
2055,MMR,,SSP2
2060,MMR,-0.0865285749664679,SSP2
2060,MMR,,SSP2
2065,MMR,-0.0889783557834838,SSP2
2065,MMR,,SSP2
2070,MMR,-0.0713664686697918,SSP2
2070,MMR,,SSP2
2075,MMR,-0.0879418096170968,SSP2
2075,MMR,,SSP2
2080,MMR,-0.0824115382776345,SSP2
2080,MMR,,SSP2
2085,MMR,-0.0675964695352695,SSP2
2085,MMR,,SSP2
2090,MMR,0.0036878259529181,SSP2
2090,MMR,,SSP2
2095,MMR,-0.0157114223810362,SSP2
2095,MMR,,SSP2
2100,MMR,-0.0013410229082868,SSP2
2100,MMR,,SSP2
2012,MNE,0.3878029622535347,BACI
2012,MNE,,BACI
2013,MNE,0.1385406838235206,BACI
2013,MNE,,BACI
2014,MNE,0.0435372345967433,BACI
2014,MNE,,BACI
2015,MNE,-0.0466866279249795,BACI
2015,MNE,,BACI
2016,MNE,0.068545057141788,BACI
2016,MNE,,BACI
2017,MNE,0.0331610842490759,BACI
2017,MNE,,BACI
2018,MNE,-0.1621654826776774,BACI
2018,MNE,,BACI
2019,MNE,-0.0746400231542658,BACI
2019,MNE,,BACI
2020,MNE,-0.0406799118443172,BACI
2020,MNE,,BACI
2021,MNE,-0.183207631674436,BACI
2021,MNE,,BACI
2022,MNE,-0.1877769296609154,BACI
2022,MNE,,BACI
2023,MNE,-0.1425623799758401,BACI
2023,MNE,,BACI
2024,MNE,-0.1011954568187883,BACI
2024,MNE,,BACI
2012,MNG,-0.2157549698337513,BACI
2012,MNG,,BACI
2013,MNG,-0.1272027036556984,BACI
2013,MNG,,BACI
2014,MNG,0.1773602237576831,BACI
2014,MNG,,BACI
2015,MNG,0.2093739747347187,BACI
2015,MNG,,BACI
2016,MNG,-0.1789317822875469,BACI
2016,MNG,,BACI
2017,MNG,0.1273356197954886,BACI
2017,MNG,,BACI
2018,MNG,0.605396179218814,BACI
2018,MNG,,BACI
2019,MNG,0.8171458525161126,BACI
2019,MNG,,BACI
2020,MNG,1.2530674859345257,BACI
2020,MNG,,BACI
2021,MNG,1.156748534647147,BACI
2021,MNG,,BACI
2022,MNG,0.8382881842672893,BACI
2022,MNG,,BACI
2023,MNG,1.0738817714467304,BACI
2023,MNG,,BACI
2024,MNG,1.3744628059199426,BACI
2024,MNG,,BACI
2025,MNG,0.0741139364941422,SSP2
2025,MNG,,SSP2
2030,MNG,0.4338901714138662,SSP2
2030,MNG,,SSP2
2035,MNG,0.7459474419224558,SSP2
2035,MNG,,SSP2
2040,MNG,0.7812660536762788,SSP2
2040,MNG,,SSP2
2045,MNG,0.695366853700823,SSP2
2045,MNG,,SSP2
2050,MNG,0.7814255040183918,SSP2
2050,MNG,,SSP2
2055,MNG,0.7870828889753324,SSP2
2055,MNG,,SSP2
2060,MNG,0.8937166739796703,SSP2
2060,MNG,,SSP2
2065,MNG,0.883039753255053,SSP2
2065,MNG,,SSP2
2070,MNG,0.8215971176684157,SSP2
2070,MNG,,SSP2
2075,MNG,0.7474542191639588,SSP2
2075,MNG,,SSP2
2080,MNG,0.2442177069198471,SSP2
2080,MNG,,SSP2
2085,MNG,0.2692271807950779,SSP2
2085,MNG,,SSP2
2090,MNG,0.3356122039868339,SSP2
2090,MNG,,SSP2
2095,MNG,0.327929938427464,SSP2
2095,MNG,,SSP2
2100,MNG,0.1967106774544464,SSP2
2100,MNG,,SSP2
2012,MNP,-1.53212508397823,BACI
2012,MNP,,BACI
2013,MNP,-1.861188118205935,BACI
2013,MNP,,BACI
2014,MNP,-1.4613438125349991,BACI
2014,MNP,,BACI
2015,MNP,-1.5720880434157476,BACI
2015,MNP,,BACI
2016,MNP,-1.792738733641363,BACI
2016,MNP,,BACI
2017,MNP,-2.0484751334847524,BACI
2017,MNP,,BACI
2018,MNP,-2.007726797168966,BACI
2018,MNP,,BACI
2019,MNP,-2.2066768923656026,BACI
2019,MNP,,BACI
2020,MNP,-2.4478222691873524,BACI
2020,MNP,,BACI
2021,MNP,-1.9518588257039415,BACI
2021,MNP,,BACI
2022,MNP,-1.6862268945879542,BACI
2022,MNP,,BACI
2023,MNP,-2.149380824267718,BACI
2023,MNP,,BACI
2024,MNP,-2.139103147653459,BACI
2024,MNP,,BACI
2012,MOZ,0.026980246475642,BACI
2012,MOZ,,BACI
2013,MOZ,0.1291368008052031,BACI
2013,MOZ,,BACI
2014,MOZ,-0.0239257998100055,BACI
2014,MOZ,,BACI
2015,MOZ,-0.0204140977490974,BACI
2015,MOZ,,BACI
2016,MOZ,0.0900079429308823,BACI
2016,MOZ,,BACI
2017,MOZ,0.2515811374976601,BACI
2017,MOZ,,BACI
2018,MOZ,0.5575506775067267,BACI
2018,MOZ,,BACI
2019,MOZ,0.4082047821320562,BACI
2019,MOZ,,BACI
2020,MOZ,0.2881960322010934,BACI
2020,MOZ,,BACI
2021,MOZ,0.4047157822232533,BACI
2021,MOZ,,BACI
2022,MOZ,0.2227200560129435,BACI
2022,MOZ,,BACI
2023,MOZ,0.3412623806726564,BACI
2023,MOZ,,BACI
2024,MOZ,0.4495048500958271,BACI
2024,MOZ,,BACI
2025,MOZ,-0.1339596717595241,SSP2
2025,MOZ,,SSP2
2030,MOZ,-0.2030430075605688,SSP2
2030,MOZ,,SSP2
2035,MOZ,-0.1205358738159136,SSP2
2035,MOZ,,SSP2
2040,MOZ,-0.1850526933106958,SSP2
2040,MOZ,,SSP2
2045,MOZ,-0.1487996321562134,SSP2
2045,MOZ,,SSP2
2050,MOZ,-0.163993327873995,SSP2
2050,MOZ,,SSP2
2055,MOZ,-0.3968938002204012,SSP2
2055,MOZ,,SSP2
2060,MOZ,-0.2869246678141631,SSP2
2060,MOZ,,SSP2
2065,MOZ,-0.3129151086815077,SSP2
2065,MOZ,,SSP2
2070,MOZ,-0.3314216834672099,SSP2
2070,MOZ,,SSP2
2075,MOZ,-0.3598245346114507,SSP2
2075,MOZ,,SSP2
2080,MOZ,-0.4564843903851164,SSP2
2080,MOZ,,SSP2
2085,MOZ,-0.4524024562612311,SSP2
2085,MOZ,,SSP2
2090,MOZ,-0.4757718788738302,SSP2
2090,MOZ,,SSP2
2095,MOZ,-0.5690982195935567,SSP2
2095,MOZ,,SSP2
2100,MOZ,-0.58414205724676,SSP2
2100,MOZ,,SSP2
2012,MRT,-0.7888442896371585,BACI
2012,MRT,,BACI
2013,MRT,-0.6211881016318179,BACI
2013,MRT,,BACI
2014,MRT,-0.8022651475998687,BACI
2014,MRT,,BACI
2015,MRT,-0.0922780466549155,BACI
2015,MRT,,BACI
2016,MRT,-0.2263895087153717,BACI
2016,MRT,,BACI
2017,MRT,-0.2487073848788762,BACI
2017,MRT,,BACI
2018,MRT,-0.0048717266646137,BACI
2018,MRT,,BACI
2019,MRT,-0.1075857638706912,BACI
2019,MRT,,BACI
2020,MRT,-0.2693707591107632,BACI
2020,MRT,,BACI
2021,MRT,-0.4558110941092753,BACI
2021,MRT,,BACI
2022,MRT,-0.3467643413335105,BACI
2022,MRT,,BACI
2023,MRT,-0.5119976343210552,BACI
2023,MRT,,BACI
2024,MRT,-0.3441816511442371,BACI
2024,MRT,,BACI
2025,MRT,-0.9600175062683108,SSP2
2025,MRT,,SSP2
2030,MRT,-0.9397024597965428,SSP2
2030,MRT,,SSP2
2035,MRT,-0.9409875766243648,SSP2
2035,MRT,,SSP2
2040,MRT,-0.9403884052221236,SSP2
2040,MRT,,SSP2
2045,MRT,-0.9114913494673588,SSP2
2045,MRT,,SSP2
2050,MRT,-0.9351701557994248,SSP2
2050,MRT,,SSP2
2055,MRT,-1.0247890391063306,SSP2
2055,MRT,,SSP2
2060,MRT,-1.0167126065604717,SSP2
2060,MRT,,SSP2
2065,MRT,-1.0476162884716695,SSP2
2065,MRT,,SSP2
2070,MRT,-1.1113099996437823,SSP2
2070,MRT,,SSP2
2075,MRT,-1.137526688197294,SSP2
2075,MRT,,SSP2
2080,MRT,-1.159347028293998,SSP2
2080,MRT,,SSP2
2085,MRT,-1.1581092926038414,SSP2
2085,MRT,,SSP2
2090,MRT,-1.164516539652648,SSP2
2090,MRT,,SSP2
2095,MRT,-1.1433504634003209,SSP2
2095,MRT,,SSP2
2100,MRT,-1.1149469781472958,SSP2
2100,MRT,,SSP2
2012,MSR,-1.7200210990255558,BACI
2012,MSR,,BACI
2013,MSR,-2.060262963555959,BACI
2013,MSR,,BACI
2014,MSR,-1.7487437587648396,BACI
2014,MSR,,BACI
2015,MSR,-1.6838423446070914,BACI
2015,MSR,,BACI
2016,MSR,-2.0458498205436157,BACI
2016,MSR,,BACI
2017,MSR,-1.914561099416856,BACI
2017,MSR,,BACI
2018,MSR,-1.943151991267462,BACI
2018,MSR,,BACI
2019,MSR,-1.897851539378669,BACI
2019,MSR,,BACI
2020,MSR,-1.900444522078391,BACI
2020,MSR,,BACI
2021,MSR,-1.7635906888820012,BACI
2021,MSR,,BACI
2022,MSR,-1.8561516206182205,BACI
2022,MSR,,BACI
2023,MSR,-1.9231448485701472,BACI
2023,MSR,,BACI
2024,MSR,-1.953860290050288,BACI
2024,MSR,,BACI
2012,MUS,0.5140847102086739,BACI
2012,MUS,,BACI
2013,MUS,0.4779626408399219,BACI
2013,MUS,,BACI
2014,MUS,0.4023247064791482,BACI
2014,MUS,,BACI
2015,MUS,0.3670778875274295,BACI
2015,MUS,,BACI
2016,MUS,0.3034616370006426,BACI
2016,MUS,,BACI
2017,MUS,0.3358122842193696,BACI
2017,MUS,,BACI
2018,MUS,0.3461420145476228,BACI
2018,MUS,,BACI
2019,MUS,0.3885776356836658,BACI
2019,MUS,,BACI
2020,MUS,0.2987447436738553,BACI
2020,MUS,,BACI
2021,MUS,0.2439742249597111,BACI
2021,MUS,,BACI
2022,MUS,0.3639513052925139,BACI
2022,MUS,,BACI
2023,MUS,0.4302420607827154,BACI
2023,MUS,,BACI
2024,MUS,0.3843725164616295,BACI
2024,MUS,,BACI
2025,MUS,-0.1103434309640767,SSP2
2025,MUS,,SSP2
2030,MUS,-0.0439551192030626,SSP2
2030,MUS,,SSP2
2035,MUS,-0.0450536041489424,SSP2
2035,MUS,,SSP2
2040,MUS,-0.0188261423758822,SSP2
2040,MUS,,SSP2
2045,MUS,0.0048628852779481,SSP2
2045,MUS,,SSP2
2050,MUS,0.0523065127771358,SSP2
2050,MUS,,SSP2
2055,MUS,0.1779260977395587,SSP2
2055,MUS,,SSP2
2060,MUS,0.1722087648167469,SSP2
2060,MUS,,SSP2
2065,MUS,0.1840430615188129,SSP2
2065,MUS,,SSP2
2070,MUS,0.2841166964779668,SSP2
2070,MUS,,SSP2
2075,MUS,0.313262107747337,SSP2
2075,MUS,,SSP2
2080,MUS,0.301284610726178,SSP2
2080,MUS,,SSP2
2085,MUS,0.2250580961695736,SSP2
2085,MUS,,SSP2
2090,MUS,0.3017963791375843,SSP2
2090,MUS,,SSP2
2095,MUS,0.4957859730666358,SSP2
2095,MUS,,SSP2
2100,MUS,0.5715381415501883,SSP2
2100,MUS,,SSP2
2012,MWI,-0.4301012644602615,BACI
2012,MWI,,BACI
2013,MWI,-0.4871997340459415,BACI
2013,MWI,,BACI
2014,MWI,-0.1413394860667228,BACI
2014,MWI,,BACI
2015,MWI,-0.210590613938792,BACI
2015,MWI,,BACI
2016,MWI,-0.3450161206466907,BACI
2016,MWI,,BACI
2017,MWI,-0.4297452693624931,BACI
2017,MWI,,BACI
2018,MWI,-0.3670789058996233,BACI
2018,MWI,,BACI
